File: ../log/crs_squares_20190328_000427.sllog
Loop 102: Game time:  17  Loop time:  25
Loop 103: Game time:  18  Loop time:  22
Loop 104: Game time:  22  Loop time:  25
Loop 105: Game time:  21  Loop time:  27
Loop 106: Game time:  18  Loop time:  26
Loop 107: Game time:  22  Loop time:  23
Loop 108: Game time:  27  Loop time:  27
Loop 109: Game time:  22  Loop time:  33
Loop 110: Game time:  27  Loop time:  27
Loop 111: Game time:  23  Loop time:  32
Loop 112: Game time:  19  Loop time:  30
Loop 113: Game time:  19  Loop time:  27
Loop 114: Game time:  24  Loop time:  23
Loop 115: Game time:  16  Loop time:  29
Loop 116: Game time:  24  Loop time:  20
Loop 117: Game time:  37  Loop time:  28
Loop 118: Game time:  24  Loop time:  42
Loop 119: Game time:  20  Loop time:  29
Loop 120: Game time:  27  Loop time:  28
Loop 121: Game time:  31  Loop time:  36
Loop 122: Game time:  21  Loop time:  34
Loop 123: Game time:  22  Loop time:  25
Loop 124: Game time:  31  Loop time:  30
Loop 125: Game time:  25  Loop time:  35
Loop 126: Game time:  47  Loop time:  29
Loop 127: Game time:  28  Loop time:  52
Loop 128: Game time:  23  Loop time:  37
Loop 129: Game time:  35  Loop time:  28
Loop 130: Game time:  36  Loop time:  40
Loop 131: Game time:  38  Loop time:  41
Loop 132: Game time:  36  Loop time:  48
Loop 133: Game time:  24  Loop time:  40
Loop 134: Game time:  36  Loop time:  29
Loop 135: Game time:  30  Loop time:  41
Loop 136: Game time:  26  Loop time:  40
Loop 137: Game time:  27  Loop time:  30
Loop 138: Game time:  34  Loop time:  32
Loop 139: Game time:  34  Loop time:  39
Loop 140: Game time:  25  Loop time:  38
Loop 141: Game time:  29  Loop time:  28
Loop 142: Game time:  15  Loop time:  33
Loop 143: Game time:  22  Loop time:  20
Loop 144: Game time:  21  Loop time:  27
Loop 145: Game time:  24  Loop time:  26
Loop 146: Game time:  29  Loop time:  28
Loop 147: Game time:  29  Loop time:  38
Loop 148: Game time:  41  Loop time:  34
Loop 149: Game time:  30  Loop time:  46
Loop 150: Game time:  28  Loop time:  35
Loop 151: Game time:  16  Loop time:  33
Loop 152: Game time:  23  Loop time:  21
Loop 153: Game time:  29  Loop time:  28
Loop 154: Game time:  25  Loop time:  34
Loop 155: Game time:  38  Loop time:  35
Loop 156: Game time:  26  Loop time:  41
Loop 157: Game time:  25  Loop time:  30
Loop 158: Game time:  27  Loop time:  35
Loop 159: Game time:  17  Loop time:  31
Loop 160: Game time:  26  Loop time:  22
Loop 161: Game time:  31  Loop time:  36
Loop 162: Game time:  32  Loop time:  37
Loop 163: Game time:  25  Loop time:  42
Loop 164: Game time:  35  Loop time:  30
Loop 165: Game time:  51  Loop time:  39
Loop 166: Game time:  39  Loop time:  56
Loop 167: Game time:  32  Loop time:  45
Loop 168: Game time:  26  Loop time:  38
Loop 169: Game time:  35  Loop time:  37
Loop 170: Game time:  26  Loop time:  39
Loop 171: Game time:  34  Loop time:  31
Loop 172: Game time:  33  Loop time:  40
Loop 173: Game time:  39  Loop time:  39
Loop 174: Game time:  36  Loop time:  45
Loop 175: Game time:  36  Loop time:  40
Loop 176: Game time:  40  Loop time:  40
Loop 177: Game time:  30  Loop time:  46
Loop 178: Game time:  51  Loop time:  36
Loop 179: Game time:  29  Loop time:  56
Loop 180: Game time:  44  Loop time:  40
Loop 181: Game time:  43  Loop time:  48
Loop 182: Game time:  29  Loop time:  49
Loop 183: Game time:  26  Loop time:  35
Loop 184: Game time:  38  Loop time:  32
Loop 185: Game time:  23  Loop time:  43
Loop 186: Game time:  44  Loop time:  28
Loop 187: Game time:  28  Loop time:  50
Loop 188: Game time:  45  Loop time:  35
Loop 189: Game time:  43  Loop time:  49
Loop 190: Game time:  19  Loop time:  49
Loop 191: Game time:  36  Loop time:  26
Loop 192: Game time:  30  Loop time:  42
Loop 193: Game time:  38  Loop time:  42
Loop 194: Game time:  24  Loop time:  44
Loop 195: Game time:  38  Loop time:  29
Loop 196: Game time:  31  Loop time:  44
Loop 197: Game time:  33  Loop time:  43
Loop 198: Game time:  34  Loop time:  38
Loop 199: Game time:  75  Loop time:  39
Loop 200: Game time:  37  Loop time:  81
Loop 201: Game time:  41  Loop time:  43
Loop 202: Game time:  40  Loop time:  46
Loop 203: Game time:  61  Loop time:  53
Loop 204: Game time:  40  Loop time:  74
Loop 205: Game time:  42  Loop time:  46
Loop 206: Game time:  48  Loop time:  47
Loop 207: Game time:  70  Loop time:  54
Loop 208: Game time:  30  Loop time:  77
Loop 209: Game time:  47  Loop time:  37
Loop 210: Game time:  57  Loop time:  54
Loop 211: Game time:  49  Loop time:  64
Loop 212: Game time:  58  Loop time:  66
Loop 213: Game time:  35  Loop time:  74
Loop 214: Game time:  46  Loop time:  52
Loop 215: Game time:  48  Loop time:  54
Loop 216: Game time:  46  Loop time:  56
Loop 217: Game time:  48  Loop time:  54
Loop 218: Game time:  57  Loop time:  63
Loop 219: Game time:  38  Loop time:  65
Loop 220: Game time:  51  Loop time:  52
Loop 221: Game time:  34  Loop time:  58
Loop 222: Game time:  27  Loop time:  42
Loop 223: Game time:  36  Loop time:  32
Loop 224: Game time:  59  Loop time:  50
Loop 225: Game time:  42  Loop time:  67
Loop 226: Game time:  43  Loop time:  49
Loop 227: Game time:  50  Loop time:  50
Loop 228: Game time:  36  Loop time:  58
Loop 229: Game time:  42  Loop time:  50
Loop 230: Game time:  37  Loop time:  49
Loop 231: Game time:  38  Loop time:  51
Loop 232: Game time:  54  Loop time:  44
Loop 233: Game time:  36  Loop time:  62
Loop 234: Game time:  55  Loop time:  43
Loop 235: Game time:  48  Loop time:  62
Loop 236: Game time:  36  Loop time:  54
Loop 237: Game time:  53  Loop time:  51
Loop 238: Game time:  29  Loop time:  61
Loop 239: Game time:  57  Loop time:  35
Loop 240: Game time:  57  Loop time:  63
Loop 241: Game time:  47  Loop time:  62
Loop 242: Game time:  36  Loop time:  62
Loop 243: Game time:  56  Loop time:  44
Loop 244: Game time:  62  Loop time:  63
Loop 245: Game time:  31  Loop time:  70
Loop 246: Game time:  30  Loop time:  37
Loop 247: Game time:  35  Loop time:  34
Loop 248: Game time:  47  Loop time:  43
Loop 249: Game time:  41  Loop time:  55
Loop 250: Game time:  39  Loop time:  59
Loop 251: Game time:  51  Loop time:  55
Loop 252: Game time:  38  Loop time:  58
Loop 253: Game time:  59  Loop time:  54
Loop 254: Game time:  49  Loop time:  67
Loop 255: Game time:  40  Loop time:  57
Loop 256: Game time:  49  Loop time:  48
Loop 257: Game time:  77  Loop time:  57
Loop 258: Game time:  40  Loop time:  85
Loop 259: Game time:  51  Loop time:  56
Loop 260: Game time:  89  Loop time:  59
Loop 261: Game time:  47  Loop time:  98
Loop 262: Game time:  41  Loop time:  56
Loop 263: Game time:  67  Loop time:  58
Loop 264: Game time:  40  Loop time:  76
Loop 265: Game time:  61  Loop time:  57
Loop 266: Game time:  51  Loop time:  69
Loop 267: Game time:  73  Loop time:  68
Loop 268: Game time:  62  Loop time:  82
Loop 269: Game time:  60  Loop time:  79
Loop 270: Game time:  52  Loop time:  68
Loop 271: Game time:  51  Loop time:  70
Loop 272: Game time:  59  Loop time:  60
Loop 273: Game time:  54  Loop time:  67
Loop 274: Game time:  51  Loop time:  59
Loop 275: Game time:  71  Loop time:  72
Loop 276: Game time:  61  Loop time:  81
Loop 277: Game time:  60  Loop time:  72
Loop 278: Game time:  50  Loop time:  70
Loop 279: Game time:  79  Loop time:  70
Loop 280: Game time:  44  Loop time:  89
Loop 281: Game time:  44  Loop time:  63
Loop 282: Game time:  55  Loop time:  62
Loop 283: Game time:  47  Loop time:  64
Loop 284: Game time:  55  Loop time:  57
Loop 285: Game time:  68  Loop time:  65
Loop 286: Game time:  43  Loop time:  73
Loop 287: Game time:  58  Loop time:  61
Loop 288: Game time:  44  Loop time:  62
Loop 289: Game time:  47  Loop time:  62
Loop 290: Game time:  47  Loop time:  52
Loop 291: Game time:  55  Loop time:  52
Loop 292: Game time:  59  Loop time:  65
Loop 293: Game time:  44  Loop time:  64
Loop 294: Game time:  29  Loop time:  53
Loop 295: Game time:  89  Loop time:  38
Loop 296: Game time:  77  Loop time:  99
Loop 297: Game time:  65  Loop time:  82
Loop 298: Game time:  46  Loop time:  75
Loop 299: Game time:  60  Loop time:  51
Loop 300: Game time:  56  Loop time:  64
Loop 301: Game time:  69  Loop time:  66
Loop 302: Game time:  47  Loop time:  79
Loop 303: Game time:  83  Loop time:  66
Loop 304: Game time:  70  Loop time:  93
Loop 305: Game time:  71  Loop time:  79
Loop 306: Game time:  78  Loop time:  90
Loop 307: Game time:  84  Loop time:  88
Loop 308: Game time:  83  Loop time:  89
Loop 309: Game time:  82  Loop time:  93
Loop 310: Game time:  46  Loop time: 102
Loop 311: Game time:  43  Loop time:  56
Loop 312: Game time:  84  Loop time:  53
Loop 313: Game time:  73  Loop time: 103
Loop 314: Game time:  62  Loop time:  83
Loop 315: Game time:  61  Loop time:  67
Loop 316: Game time:  48  Loop time:  71
Loop 317: Game time:  51  Loop time:  59
Loop 318: Game time:  98  Loop time:  56
Loop 319: Game time:  59  Loop time: 109
Loop 320: Game time:  38  Loop time:  69
Loop 321: Game time:  62  Loop time:  44
Loop 322: Game time:  62  Loop time:  72
Loop 323: Game time:  75  Loop time:  73
Loop 324: Game time:  77  Loop time:  85
Loop 325: Game time:  39  Loop time:  88
Loop 326: Game time:  67  Loop time:  50
Loop 327: Game time:  89  Loop time:  78
Loop 328: Game time:  58  Loop time:  95
Loop 329: Game time:  72  Loop time:  82
Loop 330: Game time:  80  Loop time:  96
Loop 331: Game time:  65  Loop time:  91
Loop 332: Game time:  77  Loop time:  87
Loop 333: Game time:  51  Loop time:  87
Loop 334: Game time:  52  Loop time:  73
Loop 335: Game time:  75  Loop time:  74
Loop 336: Game time:  62  Loop time:  87
Loop 337: Game time:  92  Loop time:  73
Loop 338: Game time: 103  Loop time:  98
Loop 339: Game time:  47  Loop time: 109
Loop 340: Game time:  66  Loop time:  58
Loop 341: Game time:  50  Loop time:  71
Loop 342: Game time:  63  Loop time:  61
Loop 343: Game time:  91  Loop time:  74
Loop 344: Game time:  65  Loop time: 102
Loop 345: Game time:  54  Loop time:  87
Loop 346: Game time:  78  Loop time:  76
Loop 347: Game time:  52  Loop time:  89
Loop 348: Game time:  48  Loop time:  74
Loop 349: Game time:  52  Loop time:  60
Loop 350: Game time:  81  Loop time:  74
Loop 351: Game time:  33  Loop time:  92
Loop 352: Game time:  67  Loop time:  45
Loop 353: Game time:  67  Loop time:  78
Loop 354: Game time:  51  Loop time:  79
Loop 355: Game time:  66  Loop time:  63
Loop 356: Game time:  68  Loop time:  90
Loop 357: Game time:  53  Loop time:  91
Loop 358: Game time:  65  Loop time:  65
Loop 359: Game time:  68  Loop time:  76
Loop 360: Game time:  82  Loop time:  80
Loop 361: Game time:  57  Loop time: 106
Loop 362: Game time:  72  Loop time:  63
Loop 363: Game time:  58  Loop time:  97
Loop 364: Game time:  66  Loop time:  71
Loop 365: Game time:  69  Loop time:  72
Loop 366: Game time:  56  Loop time:  81
Loop 367: Game time: 106  Loop time:  80
Loop 368: Game time:  59  Loop time: 117
Loop 369: Game time:  61  Loop time:  72
Loop 370: Game time: 111  Loop time:  87
Loop 371: Game time:  96  Loop time: 124
Loop 372: Game time:  61  Loop time: 108
Loop 373: Game time:  71  Loop time:  89
Loop 374: Game time:  60  Loop time:  85
Loop 375: Game time:  72  Loop time:  73
Loop 376: Game time:  57  Loop time:  84
Loop 377: Game time:  56  Loop time:  69
Loop 378: Game time: 100  Loop time:  68
Loop 379: Game time:  57  Loop time: 112
Loop 380: Game time:  70  Loop time:  64
Loop 381: Game time:  58  Loop time:  81
Loop 382: Game time:  87  Loop time:  83
Loop 383: Game time:  58  Loop time: 112
Loop 384: Game time:  56  Loop time:  83
Loop 385: Game time:  73  Loop time:  68
Loop 386: Game time:  61  Loop time:  97
Loop 387: Game time:  74  Loop time:  67
Loop 388: Game time:  87  Loop time:  87
Loop 389: Game time:  59  Loop time:  99
Loop 390: Game time:  55  Loop time:  71
Loop 391: Game time:  53  Loop time:  68
Loop 392: Game time:  74  Loop time:  66
Loop 393: Game time:  60  Loop time:  87
Loop 394: Game time:  85  Loop time:  85
Loop 395: Game time:  78  Loop time:  98
Loop 396: Game time:  72  Loop time:  84
Loop 397: Game time:  56  Loop time:  85
Loop 398: Game time:  91  Loop time:  69
Loop 399: Game time:  75  Loop time: 104
Loop 400: Game time:  76  Loop time:  88
Loop 401: Game time:  38  Loop time:  89
Loop 402: Game time:  37  Loop time:  51
Loop 403: Game time:  55  Loop time:  50
Loop 404: Game time:  60  Loop time:  68
Loop 405: Game time:  58  Loop time:  86
Loop 406: Game time:  62  Loop time:  72
Loop 407: Game time:  60  Loop time:  88
Loop 408: Game time:  92  Loop time:  74
Loop 409: Game time:  78  Loop time: 118
Loop 410: Game time:  78  Loop time:  91
Loop 411: Game time:  90  Loop time: 105
Loop 412: Game time:  44  Loop time: 105
Loop 413: Game time: 111  Loop time:  58
Loop 414: Game time:  56  Loop time: 127
Loop 415: Game time:  92  Loop time:  64
Loop 416: Game time:  69  Loop time: 119
Loop 417: Game time:  63  Loop time:  75
Loop 418: Game time:  75  Loop time:  76
Loop 419: Game time:  79  Loop time:  89
Loop 420: Game time:  59  Loop time:  86
Loop 421: Game time:  80  Loop time:  73
Loop 422: Game time:  76  Loop time: 107
Loop 423: Game time:  94  Loop time:  90
Loop 424: Game time:  77  Loop time: 108
Loop 425: Game time:  62  Loop time:  90
Loop 426: Game time: 126  Loop time:  76
Loop 427: Game time:  64  Loop time: 139
Loop 428: Game time: 126  Loop time:  91
Loop 429: Game time:  77  Loop time: 140
Loop 430: Game time:  50  Loop time:  91
Loop 431: Game time:  98  Loop time:  57
Loop 432: Game time:  66  Loop time: 126
Loop 433: Game time:  78  Loop time:  93
Loop 434: Game time:  65  Loop time:  92
Loop 435: Game time:  66  Loop time:  79
Loop 436: Game time:  64  Loop time:  94
Loop 437: Game time:  66  Loop time:  78
Loop 438: Game time:  84  Loop time:  80
Loop 439: Game time:  82  Loop time: 112
Loop 440: Game time:  87  Loop time:  96
Loop 441: Game time:  52  Loop time:  94
Loop 442: Game time:  82  Loop time:  59
Loop 443: Game time:  67  Loop time:  96
Loop 444: Game time:  54  Loop time:  96
Loop 445: Game time:  65  Loop time:  61
Loop 446: Game time:  66  Loop time:  79
Loop 447: Game time:  96  Loop time:  95
Loop 448: Game time: 118  Loop time: 111
Loop 449: Game time:  85  Loop time: 132
Loop 450: Game time: 122  Loop time: 100
Loop 451: Game time: 133  Loop time: 139
Loop 452: Game time:  84  Loop time: 167
Loop 453: Game time:  76  Loop time:  92
Loop 454: Game time:  90  Loop time: 106
Loop 455: Game time:  62  Loop time:  97
Loop 456: Game time:  68  Loop time:  77
Loop 457: Game time:  84  Loop time:  97
Loop 458: Game time:  86  Loop time:  99
Loop 459: Game time:  87  Loop time: 100
Loop 460: Game time: 101  Loop time: 101
Loop 461: Game time:  68  Loop time: 116
Loop 462: Game time:  85  Loop time:  98
Loop 463: Game time:  65  Loop time:  99
Loop 464: Game time: 122  Loop time:  80
Loop 465: Game time: 103  Loop time: 137
Loop 466: Game time:  89  Loop time: 118
Loop 467: Game time:  69  Loop time: 119
Loop 468: Game time:  73  Loop time:  84
Loop 469: Game time:  88  Loop time:  81
Loop 470: Game time:  88  Loop time: 103
Loop 471: Game time: 102  Loop time: 103
Loop 472: Game time: 105  Loop time: 117
Loop 473: Game time:  91  Loop time: 120
Loop 474: Game time:  85  Loop time: 121
Loop 475: Game time:  90  Loop time: 100
Loop 476: Game time:  85  Loop time: 105
Loop 477: Game time:  62  Loop time: 101
Loop 478: Game time:  72  Loop time:  78
Loop 479: Game time:  76  Loop time: 103
Loop 480: Game time:  90  Loop time:  84
Loop 481: Game time: 125  Loop time: 105
Loop 482: Game time:  90  Loop time: 140
Loop 483: Game time:  69  Loop time: 106
Loop 484: Game time:  79  Loop time:  85
Loop 485: Game time: 105  Loop time: 103
Loop 486: Game time:  52  Loop time: 123
Loop 487: Game time: 142  Loop time:  70
Loop 488: Game time:  92  Loop time: 158
Loop 489: Game time:  46  Loop time: 108
Loop 490: Game time: 129  Loop time:  62
Loop 491: Game time:  92  Loop time: 145
Loop 492: Game time:  99  Loop time: 107
Loop 493: Game time:  95  Loop time: 107
Loop 494: Game time:  79  Loop time: 126
Loop 495: Game time: 130  Loop time:  87
Loop 496: Game time:  73  Loop time: 161
Loop 497: Game time:  91  Loop time:  89
Loop 498: Game time: 114  Loop time: 107
Loop 499: Game time:  93  Loop time: 130
Loop 500: Game time: 109  Loop time: 109
Loop 501: Game time:  94  Loop time: 125
Loop 502: Game time:  94  Loop time: 102
Loop 503: Game time:  80  Loop time: 110
Loop 504: Game time:  92  Loop time:  89
Loop 505: Game time:  75  Loop time: 108
Loop 506: Game time:  76  Loop time:  91
Loop 507: Game time: 117  Loop time: 109
Loop 508: Game time: 117  Loop time: 133
Loop 509: Game time: 112  Loop time: 134
Loop 510: Game time:  97  Loop time: 129
Loop 511: Game time:  78  Loop time: 130
Loop 512: Game time: 135  Loop time:  86
Loop 513: Game time:  95  Loop time: 168
Loop 514: Game time:  93  Loop time: 111
Loop 515: Game time: 170  Loop time: 110
Loop 516: Game time: 107  Loop time: 193
Loop 517: Game time:  98  Loop time: 116
